session_id,player_id,activity_date,game_type,session_minutes,stake_amount,win_amount
6681,100390,2026-03-26,Sportsbook,57,312.44,232.29
6682,100390,2026-03-27,Table Games,42,675.86,641.88
6683,100391,2026-01-03,Slots,104,66.95,57.49
6684,100391,2026-01-04,Slots,23,24.67,28.01
6685,100391,2026-01-09,Slots,42,91.24,74.52
6686,100391,2026-01-09,Sportsbook,43,16.34,15.58
6687,100391,2026-01-09,Slots,71,58.59,51.36
6688,100391,2026-01-18,Slots,31,22.74,15.97
6689,100391,2026-01-25,Sportsbook,42,100.71,102.57
6690,100391,2026-02-10,Table Games,83,17.98,14.08
6691,100391,2026-02-11,Sportsbook,53,84.82,91.36
6692,100391,2026-02-17,Slots,12,45.22,44.8
6693,100391,2026-02-23,Table Games,52,18.28,16.93
6694,100391,2026-03-23,Table Games,10,31.73,20.53
6695,100391,2026-03-26,Sportsbook,11,56.12,49.42
6696,100392,2026-01-01,Slots,28,195.31,214.77
6697,100392,2026-01-05,Live Casino,97,373.26,377.01
6698,100392,2026-01-05,Live Casino,53,427.25,405.5
6699,100392,2026-01-05,Sportsbook,12,119.0,114.57
6700,100392,2026-01-06,Live Casino,3,257.25,179.92
6701,100392,2026-01-10,Poker,23,102.43,73.52
6702,100392,2026-01-10,Sportsbook,58,329.49,312.94
6703,100392,2026-01-10,Live Casino,40,405.31,425.84
6704,100392,2026-01-10,Live Casino,19,79.37,61.54
6705,100392,2026-01-13,Slots,27,195.84,133.61
6706,100392,2026-01-18,Slots,72,108.89,62.89
6707,100392,2026-01-20,Table Games,17,646.64,357.0
6708,100392,2026-01-20,Slots,81,160.74,88.51
6709,100392,2026-01-22,Poker,45,45.12,47.77
6710,100392,2026-01-23,Slots,23,161.76,151.33
6711,100392,2026-01-24,Slots,20,188.45,206.38
6712,100392,2026-01-27,Live Casino,22,123.44,87.49
6713,100392,2026-01-30,Live Casino,49,325.08,274.92
6714,100392,2026-01-30,Sportsbook,24,449.93,343.81
6715,100392,2026-01-30,Slots,33,393.11,252.61
6716,100392,2026-02-01,Slots,44,408.65,399.65
6717,100392,2026-02-05,Sportsbook,44,147.2,107.63
6718,100392,2026-02-07,Table Games,54,177.13,114.01
6719,100392,2026-02-10,Table Games,110,166.53,190.02
6720,100392,2026-02-12,Slots,58,147.0,158.29
6721,100392,2026-02-13,Poker,38,182.91,137.79
6722,100392,2026-02-16,Poker,12,296.32,329.92
6723,100392,2026-02-18,Sportsbook,14,149.86,167.36
6724,100392,2026-02-19,Sportsbook,3,421.11,327.89
6725,100392,2026-02-19,Live Casino,16,324.14,189.26
6726,100392,2026-02-19,Live Casino,58,188.29,211.5
6727,100392,2026-02-20,Slots,33,178.08,152.9
6728,100392,2026-02-21,Sportsbook,23,193.77,205.65
6729,100392,2026-02-23,Live Casino,25,372.31,378.64
6730,100392,2026-02-23,Table Games,16,252.55,207.67
6731,100392,2026-02-26,Slots,116,85.96,86.31
6732,100392,2026-02-26,Sportsbook,5,19.23,14.67
6733,100392,2026-03-03,Table Games,16,643.38,639.77
6734,100392,2026-03-04,Sportsbook,24,73.21,43.7
6735,100392,2026-03-05,Live Casino,55,58.19,48.24
6736,100392,2026-03-11,Slots,14,633.54,626.77
6737,100392,2026-03-17,Sportsbook,35,241.76,230.86
6738,100392,2026-03-24,Table Games,25,726.7,804.78
6739,100392,2026-03-25,Sportsbook,43,209.57,163.48
6740,100392,2026-03-26,Live Casino,73,79.5,81.91
6741,100392,2026-03-27,Slots,15,196.14,115.19
6742,100392,2026-03-31,Live Casino,8,123.33,125.41
6743,100393,2026-01-09,Sportsbook,109,39.65,28.93
6744,100393,2026-02-08,Slots,31,32.13,23.11
6745,100393,2026-02-20,Slots,22,54.42,48.99
6746,100393,2026-02-20,Sportsbook,3,38.03,24.26
6747,100393,2026-02-25,Live Casino,70,57.1,43.38
6748,100393,2026-03-06,Sportsbook,60,54.67,54.41
6749,100393,2026-03-13,Table Games,46,8.92,9.92
6750,100393,2026-03-19,Slots,46,40.34,47.05
6751,100394,2026-01-04,Table Games,87,83.02,75.39
6752,100394,2026-01-07,Live Casino,7,8.66,5.69
6753,100394,2026-02-03,Sportsbook,25,22.09,12.48
6754,100394,2026-02-03,Sportsbook,49,27.11,17.31
6755,100394,2026-03-06,Table Games,30,94.77,55.63
6756,100394,2026-03-14,Sportsbook,19,19.28,16.42
6757,100394,2026-03-24,Sportsbook,14,95.42,59.68
6758,100395,2026-02-01,Sportsbook,37,31.91,35.92
6759,100395,2026-02-01,Live Casino,43,9.82,5.88
6760,100395,2026-02-01,Poker,10,43.4,44.04
6761,100395,2026-02-01,Slots,56,48.71,40.23
6762,100395,2026-03-25,Slots,42,17.83,13.07
6763,100396,2026-01-04,Sportsbook,123,31.59,37.27
6764,100396,2026-01-05,Sportsbook,60,31.82,30.33
6765,100396,2026-01-06,Sportsbook,87,4.13,4.14
6766,100396,2026-01-09,Slots,25,11.94,6.98
6767,100396,2026-01-11,Poker,21,63.7,62.63
6768,100396,2026-01-14,Sportsbook,14,7.22,4.11
6769,100396,2026-02-28,Live Casino,56,75.01,43.93
6770,100396,2026-03-01,Slots,27,33.28,36.07
6771,100396,2026-03-09,Table Games,15,43.73,45.7
6772,100396,2026-03-26,Slots,17,179.78,134.73
6773,100397,2026-01-15,Poker,10,13.64,10.97
6774,100397,2026-01-15,Sportsbook,108,25.28,28.74
6775,100397,2026-01-15,Slots,44,40.4,42.03
6776,100397,2026-01-30,Sportsbook,125,32.96,19.77
6777,100397,2026-02-03,Table Games,100,53.51,36.44
6778,100397,2026-02-03,Live Casino,36,58.51,46.66
6779,100397,2026-02-03,Sportsbook,56,34.17,32.39
6780,100397,2026-02-04,Sportsbook,18,14.83,10.17
6781,100397,2026-02-14,Slots,3,29.3,18.8
6782,100397,2026-02-14,Live Casino,73,72.48,69.45
6783,100397,2026-02-15,Sportsbook,24,8.65,4.87
6784,100397,2026-03-08,Live Casino,3,108.34,105.61
6785,100397,2026-03-24,Live Casino,23,57.82,33.22
6786,100398,2026-01-04,Sportsbook,42,29.76,19.46
6787,100398,2026-01-08,Sportsbook,18,38.48,40.35
6788,100398,2026-01-10,Slots,6,35.86,31.49
6789,100398,2026-01-13,Poker,33,71.33,78.04
6790,100398,2026-01-31,Slots,37,75.27,55.52
6791,100398,2026-02-04,Slots,93,74.86,49.37
6792,100398,2026-03-15,Live Casino,28,38.4,30.64
6793,100398,2026-03-17,Slots,56,19.96,15.18
6794,100398,2026-03-18,Table Games,77,64.92,71.61
6795,100398,2026-03-20,Slots,8,35.54,30.09
6796,100398,2026-03-29,Slots,101,99.07,58.65
6797,100399,2026-01-03,Live Casino,24,430.21,494.4
6798,100399,2026-01-04,Sportsbook,53,214.9,150.6
6799,100399,2026-01-07,Slots,84,282.82,194.1
6800,100399,2026-01-07,Live Casino,60,150.37,102.29
6801,100399,2026-01-07,Poker,83,150.55,119.89
6802,100399,2026-01-08,Slots,24,201.87,113.55
6803,100399,2026-01-09,Sportsbook,30,533.15,477.43
6804,100399,2026-01-09,Slots,16,244.47,262.2
6805,100399,2026-01-09,Sportsbook,16,178.57,188.21
6806,100399,2026-01-09,Live Casino,20,783.99,560.23
6807,100399,2026-01-11,Sportsbook,21,383.41,392.42
6808,100399,2026-01-13,Live Casino,75,111.82,105.9
6809,100399,2026-01-20,Slots,70,471.32,337.48
6810,100399,2026-01-21,Table Games,6,564.91,558.24
6811,100399,2026-01-23,Slots,12,374.97,369.97
6812,100399,2026-01-24,Slots,75,305.73,336.59
6813,100399,2026-01-25,Slots,19,112.05,84.38
6814,100399,2026-01-26,Slots,55,126.13,115.72
6815,100399,2026-01-29,Slots,191,471.85,542.37
6816,100399,2026-02-01,Sportsbook,31,310.77,221.58
6817,100399,2026-02-07,Sportsbook,87,166.77,91.83
6818,100399,2026-02-11,Sportsbook,76,61.32,54.58
6819,100399,2026-02-13,Table Games,24,105.71,74.08
6820,100399,2026-02-13,Slots,29,679.6,636.89
6821,100399,2026-02-13,Slots,38,220.25,231.71
6822,100399,2026-02-13,Live Casino,39,57.81,41.48
6823,100399,2026-02-15,Slots,8,460.4,511.92
6824,100399,2026-02-16,Sportsbook,74,134.63,132.55
6825,100399,2026-02-19,Sportsbook,53,224.37,257.19
6826,100399,2026-02-21,Poker,25,475.37,384.92
6827,100399,2026-02-23,Slots,86,307.12,243.03
6828,100399,2026-02-25,Table Games,92,295.02,320.21
6829,100399,2026-02-25,Live Casino,29,36.98,34.47
6830,100399,2026-02-25,Table Games,23,321.69,194.01
6831,100399,2026-02-25,Slots,26,466.81,322.79
6832,100399,2026-02-27,Sportsbook,38,100.91,94.94
6833,100399,2026-02-28,Live Casino,44,279.08,259.48
6834,100399,2026-03-06,Slots,18,203.46,185.28
6835,100399,2026-03-09,Slots,34,427.8,277.62
6836,100399,2026-03-11,Sportsbook,75,207.22,220.27
6837,100399,2026-03-11,Slots,127,130.98,105.78
6838,100399,2026-03-12,Sportsbook,3,208.01,180.19
6839,100399,2026-03-13,Table Games,37,257.62,235.28
6840,100399,2026-03-15,Slots,34,603.37,606.27
6841,100399,2026-03-15,Slots,35,88.78,78.31
6842,100399,2026-03-15,Table Games,4,458.47,364.82
6843,100399,2026-03-15,Sportsbook,6,192.23,170.04
6844,100399,2026-03-17,Slots,15,90.72,90.46
6845,100399,2026-03-17,Sportsbook,31,180.12,151.98
6846,100399,2026-03-20,Sportsbook,11,471.76,466.33
6847,100399,2026-03-23,Table Games,36,55.85,38.66
6848,100399,2026-03-25,Slots,14,98.24,86.7
6849,100399,2026-03-26,Slots,27,224.14,152.75
6850,100399,2026-03-27,Live Casino,82,442.69,283.84
6851,100399,2026-03-28,Slots,18,473.84,438.18
6852,100399,2026-03-28,Slots,81,114.39,125.4
6853,100399,2026-03-30,Slots,57,174.93,189.92
6854,100400,2026-01-09,Slots,53,43.99,31.21
6855,100400,2026-01-27,Sportsbook,26,25.82,21.27
6856,100400,2026-01-28,Table Games,31,83.9,80.04
6857,100400,2026-02-04,Slots,23,21.23,21.03
6858,100400,2026-02-19,Slots,60,26.52,23.4
6859,100400,2026-02-20,Slots,52,27.79,16.34
6860,100400,2026-02-27,Table Games,49,30.98,26.65
6861,100401,2026-01-01,Live Casino,28,153.08,102.83
6862,100401,2026-01-04,Live Casino,26,125.97,102.47
6863,100401,2026-01-05,Sportsbook,61,82.15,92.43
6864,100401,2026-01-05,Slots,34,144.31,102.26
6865,100401,2026-01-08,Sportsbook,48,102.94,89.7
6866,100401,2026-01-09,Slots,16,49.95,34.93
6867,100401,2026-01-10,Slots,16,97.66,69.84
6868,100401,2026-01-11,Slots,25,106.66,106.29
6869,100401,2026-01-11,Live Casino,21,220.86,123.03
6870,100401,2026-01-11,Table Games,19,227.86,250.75
6871,100401,2026-01-13,Slots,62,85.04,95.24
6872,100401,2026-01-16,Table Games,17,157.59,138.08
6873,100401,2026-01-16,Live Casino,49,69.85,44.2
6874,100401,2026-01-16,Slots,13,169.19,151.59
6875,100401,2026-01-21,Sportsbook,32,116.61,130.04
6876,100401,2026-01-22,Slots,109,91.56,80.1
6877,100401,2026-01-27,Sportsbook,47,56.41,53.13
6878,100401,2026-01-28,Live Casino,23,205.71,135.7
6879,100401,2026-01-28,Slots,55,43.78,36.36
6880,100401,2026-01-28,Slots,55,46.58,51.72
6881,100401,2026-01-29,Live Casino,22,71.41,81.22
6882,100401,2026-01-31,Poker,95,30.09,16.93
6883,100401,2026-02-01,Table Games,17,57.76,47.24
6884,100401,2026-02-02,Slots,61,216.82,173.49
6885,100401,2026-02-03,Sportsbook,37,17.8,20.13
6886,100401,2026-02-04,Slots,79,152.08,176.92
6887,100401,2026-02-06,Sportsbook,28,223.97,201.07
6888,100401,2026-02-07,Live Casino,39,48.29,45.97
6889,100401,2026-02-08,Sportsbook,35,39.62,31.04
6890,100401,2026-02-10,Slots,45,97.94,115.42
6891,100401,2026-02-11,Poker,16,54.77,38.79
6892,100401,2026-02-14,Sportsbook,57,205.55,157.84
6893,100401,2026-02-14,Sportsbook,103,145.01,130.67
6894,100401,2026-02-16,Live Casino,47,186.89,155.88
6895,100401,2026-02-17,Live Casino,25,59.97,65.87
6896,100401,2026-02-17,Live Casino,36,101.0,75.45
6897,100401,2026-02-17,Live Casino,35,69.72,52.5
6898,100401,2026-02-17,Sportsbook,45,173.35,195.63
6899,100401,2026-02-18,Slots,40,126.93,96.78
6900,100401,2026-02-19,Live Casino,35,28.75,26.47
6901,100401,2026-02-19,Live Casino,37,83.66,70.85
6902,100403,2026-01-06,Slots,30,43.84,51.26
6903,100403,2026-01-09,Poker,11,126.67,143.95
6904,100403,2026-01-09,Slots,23,14.95,10.04
6905,100403,2026-01-17,Slots,74,91.95,100.83
6906,100403,2026-01-24,Live Casino,66,91.77,85.98
6907,100403,2026-01-25,Live Casino,83,96.43,73.76
6908,100403,2026-01-26,Slots,25,94.31,95.72
6909,100403,2026-01-28,Live Casino,15,44.6,38.9
6910,100403,2026-01-30,Live Casino,63,73.53,81.23
6911,100403,2026-01-31,Slots,19,211.34,206.45
6912,100403,2026-02-04,Table Games,18,161.52,189.33
6913,100403,2026-02-04,Table Games,58,61.03,42.7
6914,100403,2026-02-09,Sportsbook,30,57.86,57.23
6915,100403,2026-02-09,Sportsbook,13,23.62,15.98
6916,100403,2026-02-09,Slots,20,70.62,38.88
6917,100403,2026-02-12,Slots,44,166.26,186.76
6918,100403,2026-02-17,Slots,9,17.39,10.99
6919,100403,2026-02-19,Sportsbook,20,129.19,151.73
6920,100403,2026-02-19,Live Casino,44,65.97,46.05
6921,100403,2026-02-19,Slots,36,101.9,92.57
6922,100403,2026-02-19,Slots,8,235.31,209.78
6923,100403,2026-02-20,Slots,37,16.83,14.77
6924,100403,2026-02-20,Sportsbook,47,131.92,90.56
6925,100403,2026-02-23,Slots,70,130.8,123.99
6926,100403,2026-02-25,Live Casino,119,41.89,23.12
6927,100403,2026-03-02,Poker,55,43.49,41.2
6928,100403,2026-03-06,Poker,19,86.52,71.14
6929,100403,2026-03-07,Sportsbook,77,120.34,108.76
6930,100403,2026-03-10,Table Games,34,206.89,178.37
6931,100403,2026-03-10,Slots,5,46.76,36.21
6932,100403,2026-03-10,Slots,6,57.82,57.94
6933,100403,2026-03-12,Slots,19,79.85,58.46
6934,100403,2026-03-12,Slots,40,90.74,55.52
6935,100403,2026-03-12,Poker,129,27.55,22.04
6936,100403,2026-03-12,Poker,40,77.51,75.74
6937,100403,2026-03-13,Poker,31,209.27,227.23
6938,100403,2026-03-26,Sportsbook,52,31.87,22.76
6939,100403,2026-03-28,Sportsbook,53,161.36,189.09
6940,100403,2026-03-31,Slots,19,205.34,215.23
6941,100404,2026-01-01,Sportsbook,22,334.02,252.18
6942,100404,2026-01-01,Table Games,17,281.66,218.99
6943,100404,2026-01-01,Slots,32,370.24,365.13
6944,100404,2026-01-01,Live Casino,28,178.51,192.69
6945,100404,2026-01-03,Slots,36,401.37,346.24
6946,100404,2026-01-04,Sportsbook,23,184.67,183.41
6947,100404,2026-01-04,Live Casino,24,111.17,108.54
6948,100404,2026-01-05,Table Games,33,462.95,280.3
6949,100404,2026-01-05,Sportsbook,67,736.32,506.68
6950,100404,2026-01-05,Slots,31,344.31,269.34
6951,100404,2026-01-05,Slots,24,123.57,110.65
6952,100404,2026-01-07,Slots,17,441.01,309.47
6953,100404,2026-01-08,Live Casino,13,101.39,94.26
6954,100404,2026-01-09,Poker,68,1303.75,728.24
6955,100404,2026-01-10,Table Games,30,131.2,85.53
6956,100404,2026-01-10,Slots,19,102.64,118.05
6957,100404,2026-01-10,Slots,204,296.9,341.65
6958,100404,2026-01-10,Sportsbook,15,207.74,233.78
6959,100404,2026-01-11,Live Casino,114,138.01,83.22
6960,100404,2026-01-13,Slots,15,315.62,257.93
6961,100404,2026-01-13,Live Casino,57,285.07,204.29
6962,100404,2026-01-13,Live Casino,18,192.91,113.36
6963,100404,2026-01-16,Slots,35,301.3,225.38
6964,100404,2026-01-17,Slots,36,312.84,268.76
6965,100404,2026-01-18,Sportsbook,67,137.46,150.37
6966,100404,2026-01-20,Table Games,24,182.81,113.85
6967,100404,2026-01-20,Live Casino,27,613.68,433.53
6968,100404,2026-01-21,Slots,61,812.22,618.56
6969,100404,2026-01-23,Sportsbook,30,365.99,230.55
6970,100404,2026-01-25,Poker,15,362.26,367.22
6971,100404,2026-01-27,Poker,48,174.7,167.41
6972,100404,2026-01-28,Slots,68,114.65,107.71
6973,100404,2026-02-01,Slots,3,187.04,151.29
6974,100404,2026-02-02,Slots,53,90.42,103.78
6975,100404,2026-02-05,Slots,39,70.55,74.84
6976,100404,2026-02-07,Sportsbook,40,442.28,443.24
6977,100404,2026-02-09,Slots,35,475.34,283.71
6978,100404,2026-02-10,Slots,16,143.81,106.95
6979,100404,2026-02-11,Slots,50,278.56,279.13
6980,100404,2026-02-13,Sportsbook,43,201.72,118.58
6981,100404,2026-02-14,Live Casino,25,168.52,135.4
6982,100404,2026-02-15,Table Games,48,518.39,520.68
6983,100404,2026-02-17,Table Games,24,418.1,400.36
6984,100404,2026-02-19,Table Games,40,622.44,522.53
6985,100404,2026-02-21,Table Games,96,235.0,136.52
6986,100404,2026-02-22,Sportsbook,73,176.95,201.8
6987,100404,2026-02-23,Table Games,31,264.38,196.97
6988,100404,2026-02-27,Live Casino,74,385.68,230.6
6989,100404,2026-02-28,Slots,34,86.48,72.82
6990,100404,2026-03-01,Poker,131,404.13,340.1
6991,100404,2026-03-02,Slots,27,693.06,775.72
6992,100404,2026-03-04,Table Games,29,700.29,507.5
6993,100404,2026-03-05,Table Games,21,296.94,314.31
6994,100404,2026-03-06,Sportsbook,6,108.08,63.2
6995,100404,2026-03-07,Slots,44,57.73,35.53
6996,100404,2026-03-07,Sportsbook,6,150.37,92.97
6997,100404,2026-03-08,Sportsbook,59,89.42,69.8
6998,100404,2026-03-10,Live Casino,36,480.43,351.62
6999,100404,2026-03-10,Poker,65,469.5,349.34
7000,100404,2026-03-11,Live Casino,17,295.43,308.06
7001,100404,2026-03-12,Slots,27,227.82,148.54
7002,100404,2026-03-13,Slots,65,181.45,152.53
7003,100404,2026-03-14,Sportsbook,62,222.17,155.6
7004,100404,2026-03-16,Slots,54,29.61,31.01
7005,100404,2026-03-17,Sportsbook,11,543.36,610.49
7006,100404,2026-03-19,Slots,41,239.39,184.64
7007,100404,2026-03-21,Table Games,27,153.43,170.29
7008,100404,2026-03-22,Poker,7,146.5,153.44
7009,100404,2026-03-23,Sportsbook,54,270.28,251.21
7010,100404,2026-03-24,Slots,74,582.43,478.27
7011,100404,2026-03-25,Slots,76,128.07,137.15
7012,100404,2026-03-25,Live Casino,10,140.55,117.63
7013,100404,2026-03-27,Slots,109,266.6,241.77
7014,100404,2026-03-27,Sportsbook,12,160.14,128.18
7015,100404,2026-03-27,Table Games,40,195.81,214.58
7016,100404,2026-03-29,Sportsbook,25,316.18,186.6
7017,100404,2026-03-29,Slots,43,558.77,380.5
7018,100404,2026-03-31,Slots,36,369.83,270.17
7019,100406,2026-01-03,Sportsbook,46,347.38,365.31
7020,100406,2026-01-04,Live Casino,62,135.41,92.01
7021,100406,2026-01-04,Table Games,7,591.99,630.49
7022,100406,2026-01-05,Sportsbook,19,182.39,193.22
7023,100406,2026-01-06,Slots,9,282.06,160.71
7024,100406,2026-01-08,Sportsbook,22,49.58,39.9
7025,100406,2026-01-10,Live Casino,20,125.9,117.06
7026,100406,2026-01-14,Sportsbook,26,120.55,76.9
7027,100406,2026-01-15,Sportsbook,3,279.69,251.09
7028,100406,2026-01-16,Slots,28,338.35,289.38
7029,100406,2026-01-17,Sportsbook,28,94.3,109.9
7030,100406,2026-01-19,Slots,32,94.01,68.44
7031,100406,2026-01-20,Table Games,36,199.7,216.81
7032,100406,2026-01-22,Slots,25,316.75,302.81
7033,100406,2026-01-24,Live Casino,28,267.06,155.2
7034,100406,2026-01-25,Slots,2,399.99,386.07
7035,100406,2026-01-26,Sportsbook,19,132.86,84.96
7036,100406,2026-01-28,Live Casino,103,302.06,276.27
7037,100406,2026-01-31,Table Games,18,93.67,103.1
7038,100406,2026-02-01,Live Casino,116,416.95,420.79
7039,100406,2026-02-02,Sportsbook,45,146.35,83.24
7040,100406,2026-02-05,Live Casino,61,104.13,79.95
7041,100406,2026-02-08,Sportsbook,59,487.82,449.48
7042,100406,2026-02-08,Live Casino,32,101.17,59.62
7043,100406,2026-02-08,Live Casino,10,105.91,76.17
7044,100406,2026-02-08,Slots,15,173.56,138.07
7045,100406,2026-02-09,Table Games,62,424.19,260.54
7046,100406,2026-02-11,Slots,75,566.62,378.0
7047,100406,2026-02-12,Live Casino,35,273.94,209.04
7048,100406,2026-02-14,Live Casino,26,231.48,170.51
7049,100406,2026-02-16,Live Casino,73,187.24,103.53
7050,100406,2026-02-17,Sportsbook,36,26.3,21.01
7051,100406,2026-02-17,Live Casino,19,62.15,69.28
7052,100406,2026-02-17,Poker,23,331.61,304.17
7053,100406,2026-02-17,Live Casino,35,371.16,385.43
7054,100406,2026-02-18,Slots,8,130.57,136.62
7055,100406,2026-02-18,Sportsbook,31,269.83,296.98
7056,100406,2026-02-18,Sportsbook,114,70.38,75.28
7057,100406,2026-02-20,Slots,36,122.09,142.8
7058,100406,2026-02-21,Live Casino,12,345.58,241.13
7059,100406,2026-02-22,Poker,32,204.23,150.51
7060,100406,2026-02-23,Sportsbook,44,399.68,288.67
7061,100406,2026-03-01,Sportsbook,25,550.41,578.04
7062,100406,2026-03-01,Slots,6,346.29,381.1
7063,100406,2026-03-02,Live Casino,38,221.91,126.42
7064,100406,2026-03-03,Slots,100,630.91,428.79
7065,100406,2026-03-04,Sportsbook,41,218.84,164.18
7066,100406,2026-03-04,Sportsbook,43,541.72,374.79
7067,100406,2026-03-05,Live Casino,23,109.07,86.15
7068,100406,2026-03-05,Live Casino,21,258.55,156.07
7069,100406,2026-03-08,Sportsbook,12,110.62,123.53
7070,100406,2026-03-10,Slots,29,187.57,107.02
7071,100406,2026-03-10,Slots,2,362.6,277.33
7072,100406,2026-03-10,Live Casino,33,191.45,119.59
7073,100406,2026-03-10,Slots,46,65.49,59.3
7074,100406,2026-03-12,Table Games,58,319.67,296.03
7075,100406,2026-03-13,Live Casino,63,94.54,106.83
7076,100406,2026-03-14,Table Games,10,99.24,81.54
7077,100406,2026-03-15,Table Games,20,455.58,442.35
7078,100406,2026-03-16,Table Games,35,489.7,418.62
7079,100406,2026-03-20,Slots,23,73.07,61.07
7080,100406,2026-03-20,Live Casino,12,94.27,92.68
7081,100406,2026-03-24,Sportsbook,92,417.0,453.72
7082,100406,2026-03-25,Sportsbook,39,816.92,781.19
7083,100406,2026-03-29,Slots,40,242.73,276.64
7084,100406,2026-03-30,Slots,35,141.24,88.1
7085,100406,2026-03-31,Slots,37,50.23,37.95
7086,100406,2026-03-31,Table Games,29,558.0,564.64
7087,100406,2026-03-31,Slots,69,121.84,103.6
7088,100407,2026-01-08,Sportsbook,8,23.35,16.05
7089,100407,2026-01-12,Slots,10,143.65,96.19
7090,100407,2026-01-17,Sportsbook,68,19.49,17.0
7091,100407,2026-01-26,Slots,24,19.23,19.05
7092,100407,2026-02-03,Slots,94,39.34,43.5
7093,100407,2026-02-15,Live Casino,19,19.04,20.08
7094,100407,2026-02-15,Sportsbook,87,72.01,71.26
7095,100407,2026-02-15,Sportsbook,20,52.47,42.77
7096,100407,2026-02-15,Slots,40,34.31,36.43
7097,100407,2026-02-20,Sportsbook,35,72.44,67.09
7098,100407,2026-02-20,Sportsbook,25,63.99,72.49
7099,100407,2026-02-20,Sportsbook,54,41.86,39.25
7100,100407,2026-02-22,Table Games,52,76.88,53.69
7101,100407,2026-03-20,Slots,17,36.55,32.09
7102,100407,2026-03-26,Slots,20,45.39,45.0
7103,100407,2026-03-28,Sportsbook,57,33.57,30.43
7104,100408,2026-01-05,Live Casino,93,63.13,54.39
7105,100408,2026-01-05,Slots,33,20.86,13.56
7106,100408,2026-01-05,Sportsbook,36,34.6,40.65
7107,100408,2026-01-19,Sportsbook,36,13.1,10.34
7108,100408,2026-02-09,Slots,13,43.7,50.59
7109,100408,2026-02-19,Slots,55,75.05,72.82
7110,100408,2026-02-21,Slots,62,59.28,63.12
7111,100408,2026-03-01,Table Games,2,32.87,35.2
7112,100408,2026-03-12,Slots,21,98.72,99.47
7113,100408,2026-03-16,Slots,34,31.87,20.6
7114,100409,2026-01-01,Table Games,60,25.88,25.46
7115,100409,2026-01-04,Table Games,107,8.65,9.68
7116,100409,2026-01-27,Live Casino,6,124.21,95.5
7117,100409,2026-03-21,Live Casino,30,22.79,21.41
7118,100409,2026-03-31,Poker,21,15.87,16.43
7119,100410,2026-01-13,Sportsbook,43,33.25,25.47
7120,100410,2026-01-13,Table Games,37,14.5,13.1
7121,100410,2026-01-13,Sportsbook,41,41.41,28.21
7122,100410,2026-01-14,Live Casino,79,18.15,12.89
7123,100410,2026-01-15,Sportsbook,13,68.17,64.93
7124,100410,2026-01-16,Sportsbook,9,27.31,26.77
